"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
"AC019117.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC019117.1"
"ABCB5",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"ABCB5"
"AC007285.2",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC007285.2"
"AC018648.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC018648.1"
"AC008080.4",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC008080.4"
"AC018647.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC018647.1"
"AC006960.3",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC006960.3"
"AC010132.3",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC010132.3"
"AC091685.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC091685.1"
"AC006145.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC006145.1"
"AC002383.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC002383.1"
"AC002451.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC002451.1"
"AC093799.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC093799.1"
"KPNA7",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"KPNA7"
"AC073842.2",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC073842.2"
"C7orf61",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"C7orf61"
"NYAP1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"NYAP1"
"MYL10",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"MYL10"
"AC073517.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC073517.1"
"LAMB4",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"LAMB4"
"TMEM229A",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"TMEM229A"
"AC073320.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC073320.1"
"AC091736.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC091736.1"
"TMEM213",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"TMEM213"
"BLACE",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"BLACE"
"AC005534.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC005534.1"
"MNX1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"MNX1"
"ARSD-AS1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"ARSD-AS1"
"GPR143",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"GPR143"
"AC004470.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC004470.1"
"GK-AS1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"GK-AS1"
"BX276092.9",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"BX276092.9"
"PABPC1L2B",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"PABPC1L2B"
"ATP7A",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"ATP7A"
"AL157778.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AL157778.1"
"MORF4L2-AS1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"MORF4L2-AS1"
"DCAF12L2",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"DCAF12L2"
"MIR503HG",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"MIR503HG"
"PLAC1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"PLAC1"
"FGF13-AS1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"FGF13-AS1"
"DUSP9",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"DUSP9"
"U52112.2",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"U52112.2"
"AC021736.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC021736.1"
"AC026979.3",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC026979.3"
"AC105999.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC105999.1"
"AC011124.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC011124.1"
"AC115837.2",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC115837.2"
"ESRP1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"ESRP1"
"AC087752.4",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC087752.4"
"GASAL1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"GASAL1"
"LINC00536",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"LINC00536"
"AC021733.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC021733.1"
"AC090193.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC090193.1"
"KLHL38",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"KLHL38"
"AC011676.3",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC011676.3"
"CDKN2B-AS1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"CDKN2B-AS1"
"LINC01241",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"LINC01241"
"TMEM215",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"TMEM215"
"B4GALT1-AS1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"B4GALT1-AS1"
"AL356218.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AL356218.1"
"AL356489.3",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AL356489.3"
"FAM221B",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"FAM221B"
"AL591926.2",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AL591926.2"
"AL445584.2",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AL445584.2"
"RORB-AS1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"RORB-AS1"
"GAS1RR",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"GAS1RR"
"LINC01508",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"LINC01508"
"TEX53",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"TEX53"
"AL691420.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AL691420.1"
"AL162254.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AL162254.1"
"AL158151.4",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AL158151.4"
"AL161785.3",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AL161785.3"
"C9orf106",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"C9orf106"
"AL136141.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AL136141.1"
"DBH-AS1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"DBH-AS1"
"C9orf163",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"C9orf163"
"AC068580.4",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC068580.4"
"AC104237.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC104237.1"
"MRGPRX3",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"MRGPRX3"
"NAV2-AS3",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"NAV2-AS3"
"NAV2-AS1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"NAV2-AS1"
"AC104009.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC104009.1"
"AL035078.4",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AL035078.4"
"TMX2-CTNND1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"TMX2-CTNND1"
"GLYATL1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"GLYATL1"
"OR4D10",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"OR4D10"
"AP003306.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AP003306.1"
"SLC22A25",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"SLC22A25"
"GAL3ST3",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"GAL3ST3"
"AP001107.4",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AP001107.4"
"AP002748.4",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AP002748.4"
"AP000439.3",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AP000439.3"
"AP002518.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AP002518.1"
"TMPRSS4",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"TMPRSS4"
"AP003392.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AP003392.1"
"ACRV1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"ACRV1"
"AL357833.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AL357833.1"
"AL137186.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AL137186.1"
"AL607028.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AL607028.1"
"THNSL1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"THNSL1"
"AL121748.2",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AL121748.2"
"AL356056.3",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AL356056.3"
"AC025038.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC025038.1"
"JMJD1C-AS1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"JMJD1C-AS1"
"UNC5B-AS1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"UNC5B-AS1"
"DDIT4-AS1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"DDIT4-AS1"
"AC073389.3",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC073389.3"
"KCNMA1-AS1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"KCNMA1-AS1"
"MAT1A",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"MAT1A"
"DYDC1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"DYDC1"
"OPN4",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"OPN4"
"AL391704.2",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AL391704.2"
"HTR7",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"HTR7"
"PLCE1-AS1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"PLCE1-AS1"
"ACSM6",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"ACSM6"
"PAX2",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"PAX2"
"SH3PXD2A-AS1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"SH3PXD2A-AS1"
"CFAP58-DT",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"CFAP58-DT"
"LINC01435",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"LINC01435"
"PRLHR",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"PRLHR"
"AC010998.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC010998.1"
"EEF1AKMT2",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"EEF1AKMT2"
"AL390763.2",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AL390763.2"
"CACNA2D4",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"CACNA2D4"
"PLEKHG6",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"PLEKHG6"
"AC006064.6",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC006064.6"
"AC125494.2",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC125494.2"
"AC092745.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC092745.1"
"LINC02367",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"LINC02367"
"KLRC1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"KLRC1"
"HIST4H4",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"HIST4H4"
"ERP27",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"ERP27"
"AC008250.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC008250.1"
"AC009509.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC009509.1"
"MANSC4",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"MANSC4"
"AC009320.1",0.0926176435133257,3.79491355802518,0.198353668526588,0.843643749607482,0.999012655624892,-4.91057071776641,"AC009320.1"
